2.2688446044921875;24
2.29278564453125;24
2.2950592041015625;22
2.3019256591796875;21
2.295745849609375;25
2.301788330078125;26
2.2919464111328125;21
2.3030853271484375;22
2.300140380859375;25
2.290740966796875;22
2.286468505859375;22
2.290863037109375;25
2.2980194091796875;18
2.296722412109375;21
2.3010101318359375;29
2.291748046875;27
2.302032470703125;21
2.27685546875;17
2.2701263427734375;22
2.2904205322265625;22
2.284271240234375;23
2.2896728515625;19
2.2759857177734375;21
2.2879486083984375;21
2.3130035400390625;21
2.2818450927734375;21
2.28082275390625;25
2.2975006103515625;25
2.3086090087890625;24
2.270599365234375;24
2.288482666015625;23
2.28424072265625;20
2.2943878173828125;23
2.293792724609375;21
2.29205322265625;26
2.28656005859375;22
2.2942657470703125;23
2.2811737060546875;18
2.28924560546875;22
2.2901458740234375;24
2.2839508056640625;19
2.2823333740234375;24
2.2812957763671875;23
2.2911529541015625;22
2.27978515625;23
2.30255126953125;23
2.29559326171875;23
2.2931365966796875;17
2.272369384765625;28
2.28167724609375;25
2.3033447265625;20
2.2899017333984375;22
2.2814483642578125;21
2.3021697998046875;20
2.2958831787109375;23
2.2913360595703125;22
2.3032073974609375;20
2.2926788330078125;21
2.2983551025390625;22
2.294097900390625;25
2.3028411865234375;24
2.2846527099609375;23
2.288482666015625;25
2.2928314208984375;25
2.2822418212890625;18
2.29461669921875;25
2.28192138671875;21
2.288330078125;22
2.2971343994140625;20
2.291748046875;26
2.2743988037109375;23
2.2822418212890625;23
2.291839599609375;22
2.284271240234375;21
2.2956085205078125;21
2.2921905517578125;21
2.28802490234375;25
2.293426513671875;20
2.2830657958984375;23
2.2852020263671875;21
2.299896240234375;25
2.3007659912109375;24
2.285797119140625;23
2.2816009521484375;19
2.3005523681640625;23
2.28424072265625;21
2.278594970703125;25
2.2841796875;21
2.2802581787109375;21
2.2896881103515625;22
2.2972412109375;26
2.300201416015625;22
2.290435791015625;23
2.291778564453125;24
2.294342041015625;21
2.2818450927734375;21
2.2787933349609375;19
2.288055419921875;24
2.2949066162109375;22
2.284912109375;26
