online;opt;konk
52;43;1.2093023255813953
69;62;1.1129032258064515
70;59;1.1864406779661016
60;52;1.1538461538461537
64;53;1.2075471698113207
52;43;1.2093023255813953
61;54;1.1296296296296295
66;55;1.2
56;47;1.1914893617021276
59;52;1.1346153846153846
59;47;1.2553191489361701
55;47;1.1702127659574468
66;51;1.2941176470588236
57;51;1.1176470588235294
67;63;1.0634920634920635
58;50;1.16
70;59;1.1864406779661016
70;62;1.1290322580645162
71;58;1.2241379310344827
52;47;1.1063829787234043
67;57;1.1754385964912282
64;55;1.1636363636363636
44;40;1.1
51;45;1.1333333333333333
60;51;1.1764705882352942
74;62;1.1935483870967742
71;57;1.2456140350877194
69;58;1.1896551724137931
37;34;1.088235294117647
53;49;1.0816326530612246
55;48;1.1458333333333333
55;48;1.1458333333333333
60;52;1.1538461538461537
54;42;1.2857142857142858
56;48;1.1666666666666667
44;41;1.0731707317073171
48;43;1.1162790697674418
51;46;1.108695652173913
35;34;1.0294117647058822
45;40;1.125
57;49;1.163265306122449
66;55;1.2
51;49;1.0408163265306123
64;53;1.2075471698113207
56;50;1.12
56;50;1.12
57;45;1.2666666666666666
68;55;1.2363636363636363
68;57;1.1929824561403508
46;42;1.0952380952380953
49;43;1.1395348837209303
52;46;1.1304347826086956
44;41;1.0731707317073171
54;47;1.148936170212766
66;59;1.11864406779661
58;48;1.2083333333333333
67;59;1.1355932203389831
65;57;1.1403508771929824
66;56;1.1785714285714286
63;51;1.2352941176470589
59;52;1.1346153846153846
52;46;1.1304347826086956
70;56;1.25
62;53;1.169811320754717
67;58;1.1551724137931034
66;57;1.1578947368421053
63;56;1.125
65;56;1.1607142857142858
40;38;1.0526315789473684
60;52;1.1538461538461537
58;50;1.16
72;59;1.2203389830508475
56;47;1.1914893617021276
52;49;1.0612244897959184
54;48;1.125
65;54;1.2037037037037037
45;40;1.125
51;46;1.108695652173913
42;38;1.105263157894737
46;39;1.1794871794871795
60;54;1.1111111111111112
47;44;1.0681818181818181
66;52;1.2692307692307692
66;54;1.2222222222222223
63;55;1.1454545454545455
58;50;1.16
51;46;1.108695652173913
51;46;1.108695652173913
68;59;1.152542372881356
55;49;1.1224489795918366
47;44;1.0681818181818181
41;38;1.0789473684210527
52;45;1.1555555555555554
67;55;1.2181818181818183
67;55;1.2181818181818183
56;49;1.1428571428571428
74;53;1.3962264150943395
33;30;1.1
78;65;1.2
72;59;1.2203389830508475
59;54;1.0925925925925926
55;42;1.3095238095238095
60;51;1.1764705882352942
42;37;1.135135135135135
56;46;1.2173913043478262
53;46;1.1521739130434783
55;52;1.0576923076923077
64;58;1.103448275862069
56;47;1.1914893617021276
51;45;1.1333333333333333
48;44;1.0909090909090908
52;44;1.1818181818181819
62;51;1.2156862745098038
50;45;1.1111111111111112
55;48;1.1458333333333333
43;40;1.075
74;64;1.15625
43;39;1.1025641025641026
55;49;1.1224489795918366
67;56;1.1964285714285714
69;57;1.2105263157894737
73;64;1.140625
66;55;1.2
55;48;1.1458333333333333
70;60;1.1666666666666667
52;44;1.1818181818181819
57;49;1.163265306122449
65;58;1.1206896551724137
68;55;1.2363636363636363
59;52;1.1346153846153846
60;46;1.3043478260869565
72;61;1.180327868852459
67;58;1.1551724137931034
52;44;1.1818181818181819
57;54;1.0555555555555556
51;45;1.1333333333333333
57;50;1.14
69;56;1.2321428571428572
72;62;1.1612903225806452
47;41;1.146341463414634
53;47;1.127659574468085
56;52;1.0769230769230769
63;52;1.2115384615384615
60;55;1.0909090909090908
45;41;1.0975609756097562
51;45;1.1333333333333333
53;47;1.127659574468085
36;33;1.0909090909090908
64;55;1.1636363636363636
51;42;1.2142857142857142
65;50;1.3
76;68;1.1176470588235294
55;47;1.1702127659574468
54;48;1.125
56;51;1.0980392156862746
56;48;1.1666666666666667
62;59;1.0508474576271187
52;42;1.2380952380952381
51;48;1.0625
62;55;1.1272727272727272
47;42;1.119047619047619
48;44;1.0909090909090908
57;48;1.1875
58;48;1.2083333333333333
65;56;1.1607142857142858
61;52;1.1730769230769231
48;42;1.1428571428571428
64;56;1.1428571428571428
66;56;1.1785714285714286
75;62;1.2096774193548387
66;49;1.346938775510204
57;48;1.1875
72;57;1.263157894736842
69;57;1.2105263157894737
67;56;1.1964285714285714
50;43;1.1627906976744187
46;41;1.1219512195121952
44;39;1.1282051282051282
58;51;1.1372549019607843
66;53;1.2452830188679245
64;53;1.2075471698113207
67;58;1.1551724137931034
51;45;1.1333333333333333
64;51;1.2549019607843137
52;46;1.1304347826086956
44;40;1.1
58;48;1.2083333333333333
48;44;1.0909090909090908
54;46;1.173913043478261
62;54;1.1481481481481481
57;50;1.14
50;44;1.1363636363636365
57;50;1.14
42;38;1.105263157894737
45;41;1.0975609756097562
65;57;1.1403508771929824
70;55;1.2727272727272727
49;44;1.1136363636363635
57;51;1.1176470588235294
62;52;1.1923076923076923
73;63;1.1587301587301588
64;55;1.1636363636363636
68;63;1.0793650793650793
66;55;1.2
57;50;1.14
64;56;1.1428571428571428
36;33;1.0909090909090908
45;42;1.0714285714285714
49;42;1.1666666666666667
63;51;1.2352941176470589
38;36;1.0555555555555556
71;56;1.2678571428571428
63;55;1.1454545454545455
58;51;1.1372549019607843
61;50;1.22
54;48;1.125
48;44;1.0909090909090908
71;62;1.1451612903225807
68;62;1.096774193548387
64;53;1.2075471698113207
40;38;1.0526315789473684
65;53;1.2264150943396226
72;61;1.180327868852459
73;62;1.1774193548387097
69;57;1.2105263157894737
63;53;1.1886792452830188
62;52;1.1923076923076923
56;49;1.1428571428571428
49;43;1.1395348837209303
54;49;1.1020408163265305
64;53;1.2075471698113207
56;45;1.2444444444444445
68;52;1.3076923076923077
63;52;1.2115384615384615
53;48;1.1041666666666667
75;67;1.1194029850746268
61;51;1.196078431372549
73;60;1.2166666666666666
50;44;1.1363636363636365
47;43;1.0930232558139534
64;57;1.1228070175438596
44;41;1.0731707317073171
53;47;1.127659574468085
59;50;1.18
53;45;1.1777777777777778
67;50;1.34
64;53;1.2075471698113207
60;55;1.0909090909090908
57;51;1.1176470588235294
53;47;1.127659574468085
51;45;1.1333333333333333
69;60;1.15
64;49;1.3061224489795917
66;52;1.2692307692307692
47;43;1.0930232558139534
77;67;1.1492537313432836
59;52;1.1346153846153846
66;59;1.11864406779661
52;50;1.04
63;52;1.2115384615384615
53;50;1.06
60;50;1.2
67;56;1.1964285714285714
43;41;1.048780487804878
57;47;1.2127659574468086
60;52;1.1538461538461537
73;58;1.2586206896551724
56;52;1.0769230769230769
47;42;1.119047619047619
74;59;1.2542372881355932
40;35;1.1428571428571428
68;59;1.152542372881356
44;39;1.1282051282051282
67;56;1.1964285714285714
55;48;1.1458333333333333
57;48;1.1875
55;49;1.1224489795918366
68;58;1.1724137931034482
62;56;1.1071428571428572
54;48;1.125
47;39;1.205128205128205
54;51;1.0588235294117647
51;45;1.1333333333333333
51;45;1.1333333333333333
57;49;1.163265306122449
63;54;1.1666666666666667
68;57;1.1929824561403508
58;53;1.0943396226415094
68;59;1.152542372881356
62;56;1.1071428571428572
49;45;1.0888888888888888
55;49;1.1224489795918366
75;65;1.1538461538461537
46;39;1.1794871794871795
84;74;1.135135135135135
56;48;1.1666666666666667
65;56;1.1607142857142858
52;48;1.0833333333333333
67;57;1.1754385964912282
62;57;1.087719298245614
55;49;1.1224489795918366
48;42;1.1428571428571428
55;49;1.1224489795918366
56;50;1.12
56;48;1.1666666666666667
60;53;1.1320754716981132
60;51;1.1764705882352942
59;52;1.1346153846153846
43;40;1.075
58;51;1.1372549019607843
56;47;1.1914893617021276
75;61;1.2295081967213115
66;58;1.1379310344827587
59;51;1.1568627450980393
66;58;1.1379310344827587
66;58;1.1379310344827587
72;60;1.2
51;45;1.1333333333333333
58;50;1.16
65;56;1.1607142857142858
54;47;1.148936170212766
70;57;1.2280701754385965
64;55;1.1636363636363636
66;54;1.2222222222222223
72;58;1.2413793103448276
60;55;1.0909090909090908
67;57;1.1754385964912282
76;57;1.3333333333333333
60;52;1.1538461538461537
56;47;1.1914893617021276
50;45;1.1111111111111112
51;46;1.108695652173913
66;58;1.1379310344827587
56;51;1.0980392156862746
34;33;1.0303030303030303
51;46;1.108695652173913
61;51;1.196078431372549
77;64;1.203125
44;36;1.2222222222222223
71;61;1.1639344262295082
50;44;1.1363636363636365
55;49;1.1224489795918366
59;53;1.1132075471698113
51;47;1.0851063829787233
49;43;1.1395348837209303
72;64;1.125
63;52;1.2115384615384615
58;51;1.1372549019607843
72;60;1.2
70;60;1.1666666666666667
68;62;1.096774193548387
58;51;1.1372549019607843
54;45;1.2
74;61;1.2131147540983607
71;63;1.126984126984127
61;53;1.150943396226415
60;49;1.2244897959183674
55;45;1.2222222222222223
53;48;1.1041666666666667
57;51;1.1176470588235294
54;45;1.2
56;48;1.1666666666666667
61;48;1.2708333333333333
48;44;1.0909090909090908
51;44;1.1590909090909092
69;57;1.2105263157894737
61;53;1.150943396226415
59;52;1.1346153846153846
61;52;1.1730769230769231
64;54;1.1851851851851851
44;40;1.1
75;61;1.2295081967213115
65;53;1.2264150943396226
61;49;1.2448979591836735
54;47;1.148936170212766
68;58;1.1724137931034482
52;45;1.1555555555555554
51;43;1.186046511627907
67;48;1.3958333333333333
52;48;1.0833333333333333
55;47;1.1702127659574468
63;57;1.105263157894737
65;53;1.2264150943396226
69;60;1.15
64;57;1.1228070175438596
53;45;1.1777777777777778
51;43;1.186046511627907
38;32;1.1875
59;51;1.1568627450980393
62;54;1.1481481481481481
51;46;1.108695652173913
48;42;1.1428571428571428
59;46;1.2826086956521738
57;51;1.1176470588235294
72;58;1.2413793103448276
47;43;1.0930232558139534
49;43;1.1395348837209303
57;48;1.1875
61;54;1.1296296296296295
55;49;1.1224489795918366
78;61;1.278688524590164
66;59;1.11864406779661
42;38;1.105263157894737
56;48;1.1666666666666667
72;58;1.2413793103448276
64;55;1.1636363636363636
62;54;1.1481481481481481
58;51;1.1372549019607843
55;46;1.1956521739130435
64;50;1.28
63;54;1.1666666666666667
37;35;1.0571428571428572
63;51;1.2352941176470589
52;48;1.0833333333333333
66;56;1.1785714285714286
69;57;1.2105263157894737
74;64;1.15625
46;42;1.0952380952380953
78;60;1.3
49;42;1.1666666666666667
51;46;1.108695652173913
59;52;1.1346153846153846
42;36;1.1666666666666667
84;70;1.2
48;43;1.1162790697674418
52;44;1.1818181818181819
64;56;1.1428571428571428
56;47;1.1914893617021276
47;43;1.0930232558139534
52;48;1.0833333333333333
57;52;1.0961538461538463
42;38;1.105263157894737
65;58;1.1206896551724137
55;48;1.1458333333333333
51;47;1.0851063829787233
71;58;1.2241379310344827
65;53;1.2264150943396226
63;55;1.1454545454545455
57;51;1.1176470588235294
44;40;1.1
55;50;1.1
66;61;1.0819672131147542
54;51;1.0588235294117647
51;45;1.1333333333333333
59;51;1.1568627450980393
60;53;1.1320754716981132
72;54;1.3333333333333333
54;49;1.1020408163265305
50;48;1.0416666666666667
53;49;1.0816326530612246
60;51;1.1764705882352942
44;39;1.1282051282051282
50;43;1.1627906976744187
63;57;1.105263157894737
71;54;1.3148148148148149
62;50;1.24
47;45;1.0444444444444445
63;48;1.3125
66;58;1.1379310344827587
59;51;1.1568627450980393
51;47;1.0851063829787233
59;49;1.2040816326530612
57;47;1.2127659574468086
61;48;1.2708333333333333
64;54;1.1851851851851851
55;47;1.1702127659574468
58;50;1.16
57;52;1.0961538461538463
69;59;1.1694915254237288
62;56;1.1071428571428572
62;53;1.169811320754717
56;51;1.0980392156862746
57;49;1.163265306122449
57;52;1.0961538461538463
56;52;1.0769230769230769
51;46;1.108695652173913
79;64;1.234375
61;54;1.1296296296296295
62;50;1.24
59;50;1.18
55;49;1.1224489795918366
50;44;1.1363636363636365
58;50;1.16
47;42;1.119047619047619
65;54;1.2037037037037037
67;58;1.1551724137931034
54;47;1.148936170212766
47;43;1.0930232558139534
61;51;1.196078431372549
57;50;1.14
73;61;1.1967213114754098
42;40;1.05
43;38;1.131578947368421
69;56;1.2321428571428572
64;51;1.2549019607843137
60;49;1.2244897959183674
60;51;1.1764705882352942
44;41;1.0731707317073171
64;52;1.2307692307692308
61;49;1.2448979591836735
56;46;1.2173913043478262
64;52;1.2307692307692308
61;52;1.1730769230769231
56;50;1.12
67;59;1.1355932203389831
62;52;1.1923076923076923
58;51;1.1372549019607843
52;47;1.1063829787234043
59;49;1.2040816326530612
55;47;1.1702127659574468
65;56;1.1607142857142858
57;48;1.1875
63;54;1.1666666666666667
48;43;1.1162790697674418
66;55;1.2
62;55;1.1272727272727272
48;43;1.1162790697674418
40;37;1.0810810810810811
48;45;1.0666666666666667
46;37;1.2432432432432432
70;58;1.206896551724138
56;50;1.12
54;47;1.148936170212766
41;38;1.0789473684210527
66;59;1.11864406779661
56;48;1.1666666666666667
62;54;1.1481481481481481
69;59;1.1694915254237288
51;45;1.1333333333333333
38;37;1.027027027027027
67;59;1.1355932203389831
68;55;1.2363636363636363
61;52;1.1730769230769231
54;48;1.125
68;60;1.1333333333333333
52;45;1.1555555555555554
55;47;1.1702127659574468
54;47;1.148936170212766
55;50;1.1
66;56;1.1785714285714286
55;47;1.1702127659574468
55;50;1.1
67;61;1.098360655737705
68;58;1.1724137931034482
53;48;1.1041666666666667
67;55;1.2181818181818183
40;37;1.0810810810810811
54;49;1.1020408163265305
68;55;1.2363636363636363
63;49;1.2857142857142858
47;42;1.119047619047619
51;46;1.108695652173913
48;43;1.1162790697674418
66;56;1.1785714285714286
55;48;1.1458333333333333
62;56;1.1071428571428572
63;53;1.1886792452830188
69;53;1.3018867924528301
67;57;1.1754385964912282
63;54;1.1666666666666667
75;62;1.2096774193548387
56;51;1.0980392156862746
40;36;1.1111111111111112
70;57;1.2280701754385965
65;55;1.1818181818181819
59;51;1.1568627450980393
52;48;1.0833333333333333
53;48;1.1041666666666667
75;63;1.1904761904761905
61;53;1.150943396226415
43;39;1.1025641025641026
64;59;1.0847457627118644
69;60;1.15
61;51;1.196078431372549
72;56;1.2857142857142858
69;57;1.2105263157894737
42;38;1.105263157894737
71;56;1.2678571428571428
44;40;1.1
67;60;1.1166666666666667
53;46;1.1521739130434783
62;50;1.24
71;61;1.1639344262295082
71;59;1.2033898305084745
69;57;1.2105263157894737
62;54;1.1481481481481481
63;54;1.1666666666666667
48;41;1.170731707317073
58;49;1.183673469387755
71;55;1.290909090909091
64;52;1.2307692307692308
40;38;1.0526315789473684
65;55;1.1818181818181819
55;48;1.1458333333333333
68;55;1.2363636363636363
50;45;1.1111111111111112
70;59;1.1864406779661016
64;53;1.2075471698113207
66;54;1.2222222222222223
50;45;1.1111111111111112
54;48;1.125
54;47;1.148936170212766
55;50;1.1
56;50;1.12
53;46;1.1521739130434783
67;57;1.1754385964912282
50;45;1.1111111111111112
53;46;1.1521739130434783
53;48;1.1041666666666667
43;40;1.075
70;61;1.1475409836065573
63;51;1.2352941176470589
49;44;1.1136363636363635
58;53;1.0943396226415094
50;46;1.0869565217391304
71;63;1.126984126984127
82;60;1.3666666666666667
54;42;1.2857142857142858
53;47;1.127659574468085
47;43;1.0930232558139534
49;42;1.1666666666666667
70;57;1.2280701754385965
52;46;1.1304347826086956
55;48;1.1458333333333333
51;45;1.1333333333333333
55;48;1.1458333333333333
57;48;1.1875
47;40;1.175
66;57;1.1578947368421053
47;43;1.0930232558139534
58;50;1.16
75;60;1.25
62;52;1.1923076923076923
66;59;1.11864406779661
47;44;1.0681818181818181
58;47;1.2340425531914894
63;53;1.1886792452830188
64;51;1.2549019607843137
45;41;1.0975609756097562
71;55;1.290909090909091
60;53;1.1320754716981132
63;44;1.4318181818181819
63;54;1.1666666666666667
45;42;1.0714285714285714
41;37;1.1081081081081081
56;49;1.1428571428571428
64;53;1.2075471698113207
65;58;1.1206896551724137
43;40;1.075
56;45;1.2444444444444445
63;53;1.1886792452830188
61;55;1.1090909090909091
62;50;1.24
55;48;1.1458333333333333
51;45;1.1333333333333333
60;53;1.1320754716981132
41;39;1.0512820512820513
74;59;1.2542372881355932
62;54;1.1481481481481481
53;46;1.1521739130434783
61;57;1.0701754385964912
69;57;1.2105263157894737
46;42;1.0952380952380953
68;59;1.152542372881356
68;60;1.1333333333333333
46;43;1.069767441860465
48;44;1.0909090909090908
65;53;1.2264150943396226
58;50;1.16
50;44;1.1363636363636365
39;35;1.1142857142857143
48;44;1.0909090909090908
52;48;1.0833333333333333
55;49;1.1224489795918366
66;53;1.2452830188679245
75;66;1.1363636363636365
58;48;1.2083333333333333
57;47;1.2127659574468086
61;43;1.4186046511627908
70;64;1.09375
53;47;1.127659574468085
56;51;1.0980392156862746
50;43;1.1627906976744187
57;51;1.1176470588235294
72;61;1.180327868852459
72;56;1.2857142857142858
69;59;1.1694915254237288
78;64;1.21875
58;53;1.0943396226415094
57;48;1.1875
61;56;1.0892857142857142
83;64;1.296875
55;51;1.0784313725490196
54;50;1.08
51;45;1.1333333333333333
67;58;1.1551724137931034
51;45;1.1333333333333333
75;64;1.171875
55;49;1.1224489795918366
66;57;1.1578947368421053
56;52;1.0769230769230769
57;51;1.1176470588235294
58;53;1.0943396226415094
47;41;1.146341463414634
54;47;1.148936170212766
54;47;1.148936170212766
58;51;1.1372549019607843
46;43;1.069767441860465
67;55;1.2181818181818183
73;61;1.1967213114754098
65;53;1.2264150943396226
73;61;1.1967213114754098
56;52;1.0769230769230769
60;54;1.1111111111111112
53;46;1.1521739130434783
75;62;1.2096774193548387
47;43;1.0930232558139534
57;50;1.14
49;44;1.1136363636363635
59;52;1.1346153846153846
54;49;1.1020408163265305
47;40;1.175
51;44;1.1590909090909092
55;48;1.1458333333333333
63;53;1.1886792452830188
51;42;1.2142857142857142
66;50;1.32
51;48;1.0625
54;49;1.1020408163265305
59;51;1.1568627450980393
53;46;1.1521739130434783
73;58;1.2586206896551724
53;50;1.06
57;50;1.14
50;47;1.0638297872340425
52;46;1.1304347826086956
53;48;1.1041666666666667
49;42;1.1666666666666667
71;57;1.2456140350877194
80;61;1.3114754098360655
49;43;1.1395348837209303
62;57;1.087719298245614
64;55;1.1636363636363636
64;56;1.1428571428571428
66;59;1.11864406779661
73;56;1.3035714285714286
73;60;1.2166666666666666
70;54;1.2962962962962963
50;43;1.1627906976744187
47;43;1.0930232558139534
65;54;1.2037037037037037
61;50;1.22
49;45;1.0888888888888888
44;40;1.1
66;55;1.2
70;61;1.1475409836065573
56;51;1.0980392156862746
58;51;1.1372549019607843
60;48;1.25
57;51;1.1176470588235294
55;44;1.25
52;47;1.1063829787234043
52;43;1.2093023255813953
56;50;1.12
58;51;1.1372549019607843
79;64;1.234375
47;43;1.0930232558139534
67;56;1.1964285714285714
49;42;1.1666666666666667
63;54;1.1666666666666667
43;40;1.075
56;47;1.1914893617021276
63;50;1.26
71;55;1.290909090909091
54;49;1.1020408163265305
50;42;1.1904761904761905
62;51;1.2156862745098038
64;52;1.2307692307692308
53;46;1.1521739130434783
57;51;1.1176470588235294
55;47;1.1702127659574468
73;66;1.106060606060606
68;55;1.2363636363636363
60;51;1.1764705882352942
44;42;1.0476190476190477
68;57;1.1929824561403508
59;50;1.18
47;42;1.119047619047619
54;49;1.1020408163265305
76;63;1.2063492063492063
57;48;1.1875
43;40;1.075
54;49;1.1020408163265305
53;49;1.0816326530612246
60;52;1.1538461538461537
65;55;1.1818181818181819
63;54;1.1666666666666667
70;59;1.1864406779661016
58;50;1.16
50;47;1.0638297872340425
66;53;1.2452830188679245
41;38;1.0789473684210527
67;58;1.1551724137931034
64;52;1.2307692307692308
56;51;1.0980392156862746
54;49;1.1020408163265305
49;43;1.1395348837209303
40;36;1.1111111111111112
54;49;1.1020408163265305
57;49;1.163265306122449
41;36;1.1388888888888888
63;50;1.26
68;57;1.1929824561403508
69;56;1.2321428571428572
49;44;1.1136363636363635
55;49;1.1224489795918366
55;50;1.1
71;63;1.126984126984127
60;53;1.1320754716981132
44;39;1.1282051282051282
44;40;1.1
48;42;1.1428571428571428
54;49;1.1020408163265305
78;60;1.3
50;48;1.0416666666666667
79;62;1.2741935483870968
45;39;1.1538461538461537
57;53;1.0754716981132075
76;63;1.2063492063492063
42;40;1.05
61;55;1.1090909090909091
68;56;1.2142857142857142
72;61;1.180327868852459
57;48;1.1875
55;48;1.1458333333333333
60;52;1.1538461538461537
65;55;1.1818181818181819
63;54;1.1666666666666667
57;49;1.163265306122449
48;44;1.0909090909090908
58;52;1.1153846153846154
58;51;1.1372549019607843
60;52;1.1538461538461537
62;57;1.087719298245614
64;54;1.1851851851851851
63;55;1.1454545454545455
69;57;1.2105263157894737
66;54;1.2222222222222223
61;55;1.1090909090909091
80;64;1.25
67;55;1.2181818181818183
57;52;1.0961538461538463
57;48;1.1875
65;59;1.1016949152542372
59;50;1.18
63;52;1.2115384615384615
61;52;1.1730769230769231
67;56;1.1964285714285714
56;51;1.0980392156862746
65;62;1.0483870967741935
55;47;1.1702127659574468
74;59;1.2542372881355932
60;52;1.1538461538461537
66;58;1.1379310344827587
64;54;1.1851851851851851
74;61;1.2131147540983607
68;56;1.2142857142857142
62;55;1.1272727272727272
53;45;1.1777777777777778
67;56;1.1964285714285714
54;48;1.125
47;42;1.119047619047619
70;60;1.1666666666666667
77;61;1.2622950819672132
71;64;1.109375
52;45;1.1555555555555554
63;51;1.2352941176470589
43;41;1.048780487804878
48;42;1.1428571428571428
49;43;1.1395348837209303
57;47;1.2127659574468086
44;40;1.1
58;52;1.1153846153846154
67;58;1.1551724137931034
46;42;1.0952380952380953
69;55;1.2545454545454546
60;47;1.2765957446808511
59;51;1.1568627450980393
67;55;1.2181818181818183
77;62;1.2419354838709677
47;42;1.119047619047619
61;52;1.1730769230769231
35;33;1.0606060606060606
60;52;1.1538461538461537
62;55;1.1272727272727272
64;52;1.2307692307692308
44;37;1.1891891891891893
67;54;1.2407407407407407
51;46;1.108695652173913
62;48;1.2916666666666667
52;45;1.1555555555555554
47;43;1.0930232558139534
57;47;1.2127659574468086
51;47;1.0851063829787233
42;39;1.0769230769230769
73;58;1.2586206896551724
65;54;1.2037037037037037
71;61;1.1639344262295082
56;47;1.1914893617021276
69;55;1.2545454545454546
44;41;1.0731707317073171
64;54;1.1851851851851851
78;63;1.2380952380952381
51;44;1.1590909090909092
81;61;1.3278688524590163
62;54;1.1481481481481481
62;50;1.24
46;41;1.1219512195121952
58;46;1.2608695652173914
42;40;1.05
62;51;1.2156862745098038
53;48;1.1041666666666667
55;46;1.1956521739130435
60;53;1.1320754716981132
66;56;1.1785714285714286
63;53;1.1886792452830188
44;40;1.1
51;45;1.1333333333333333
57;51;1.1176470588235294
72;58;1.2413793103448276
54;48;1.125
66;55;1.2
60;51;1.1764705882352942
50;47;1.0638297872340425
48;41;1.170731707317073
56;50;1.12
65;57;1.1403508771929824
58;49;1.183673469387755
67;57;1.1754385964912282
47;43;1.0930232558139534
44;41;1.0731707317073171
58;49;1.183673469387755
57;48;1.1875
62;56;1.1071428571428572
65;60;1.0833333333333333
60;52;1.1538461538461537
54;47;1.148936170212766
53;44;1.2045454545454546
66;54;1.2222222222222223
74;62;1.1935483870967742
64;53;1.2075471698113207
48;43;1.1162790697674418
73;59;1.2372881355932204
43;42;1.0238095238095237
54;43;1.255813953488372
46;42;1.0952380952380953
63;55;1.1454545454545455
61;56;1.0892857142857142
63;55;1.1454545454545455
59;52;1.1346153846153846
53;47;1.127659574468085
42;39;1.0769230769230769
69;54;1.2777777777777777
64;57;1.1228070175438596
60;51;1.1764705882352942
29;26;1.1153846153846154
48;43;1.1162790697674418
46;43;1.069767441860465
69;62;1.1129032258064515
61;51;1.196078431372549
63;53;1.1886792452830188
48;45;1.0666666666666667
55;50;1.1
56;51;1.0980392156862746
69;55;1.2545454545454546
71;57;1.2456140350877194
40;32;1.25
74;59;1.2542372881355932
62;52;1.1923076923076923
64;53;1.2075471698113207
49;43;1.1395348837209303
74;59;1.2542372881355932
53;47;1.127659574468085
42;38;1.105263157894737
55;50;1.1
53;44;1.2045454545454546
54;48;1.125
54;47;1.148936170212766
56;47;1.1914893617021276
67;56;1.1964285714285714
60;53;1.1320754716981132
63;55;1.1454545454545455
62;53;1.169811320754717
63;57;1.105263157894737
55;48;1.1458333333333333
57;49;1.163265306122449
52;45;1.1555555555555554
54;47;1.148936170212766
56;52;1.0769230769230769
54;46;1.173913043478261
52;47;1.1063829787234043
78;62;1.2580645161290323
52;47;1.1063829787234043
60;55;1.0909090909090908
41;37;1.1081081081081081
53;49;1.0816326530612246
65;56;1.1607142857142858
44;41;1.0731707317073171
37;36;1.0277777777777777
52;48;1.0833333333333333
54;47;1.148936170212766
67;55;1.2181818181818183
70;59;1.1864406779661016
64;55;1.1636363636363636
57;48;1.1875
52;47;1.1063829787234043
58;51;1.1372549019607843
56;48;1.1666666666666667
52;47;1.1063829787234043
62;54;1.1481481481481481
60;53;1.1320754716981132
60;54;1.1111111111111112
50;41;1.2195121951219512
69;61;1.1311475409836065
55;48;1.1458333333333333
68;60;1.1333333333333333
63;54;1.1666666666666667
65;56;1.1607142857142858
77;65;1.1846153846153846
59;47;1.2553191489361701
67;57;1.1754385964912282
57;52;1.0961538461538463
45;40;1.125
51;48;1.0625
58;52;1.1153846153846154
50;46;1.0869565217391304
55;50;1.1
70;62;1.1290322580645162
48;43;1.1162790697674418
55;50;1.1
56;51;1.0980392156862746
61;57;1.0701754385964912
56;53;1.0566037735849056
46;43;1.069767441860465
56;49;1.1428571428571428
50;45;1.1111111111111112
