0.010000,0.020000,0.050000,0.100000,0.200000,0.500000
75910.390000,108018.480000,142815.020000,154010.920000,147709.170000,118629.330000
75772.170000,107987.330000,142400.370000,153586.980000,147413.090000,118238.210000
76110.770000,108110.040000,141457.210000,152633.690000,147621.960000,119847.520000
75419.000000,105078.550000,141004.530000,151116.270000,150217.440000,126097.590000
85451.490000,104197.780000,142954.940000,151610.260000,152811.240000,139034.510000
