0.010000,0.020000,0.050000,0.100000,0.200000,0.500000
63.850000,59.440000,37.840000,23.740000,14.330000,7.090000
63.990000,61.720000,41.980000,25.330000,14.260000,6.910000
64.000000,63.080000,51.830000,31.510000,17.960000,7.600000
64.000000,63.040000,58.870000,40.120000,22.690000,9.300000
64.000000,63.010000,62.460000,49.150000,28.300000,11.040000
